SITECODE,SYEAR,PLOTPID,PLOTTYPE,FIELDNAME,VALUE
T10,1991,21,S,VEG_SPEC,1139
T10,1991,21,S,VEG_SPEC,1205
T10,1991,21,S,VEG_SPEC,1333
T10,1991,21,S,VEG_SPEC,1423
T10,1991,21,S,VEG_SPEC,1562
T10,1991,21,S,VEG_SPEC,1688
T10,1991,21,S,VEG_SPEC,1914
T10,1991,21,S,VEG_SPEC,2687
T10,1991,21,S,VEG_SPEC,4441
T10,1991,22,S,VEG_SPEC,22
T10,1991,22,S,VEG_SPEC,104
T10,1991,22,S,VEG_SPEC,174
T10,1991,22,S,VEG_SPEC,251
T10,1991,22,S,VEG_SPEC,288
T10,1991,22,S,VEG_SPEC,384
T10,1991,22,S,VEG_SPEC,568
T10,1991,22,S,VEG_SPEC,574
T10,1991,22,S,VEG_SPEC,613
T10,1991,22,S,VEG_SPEC,619
T10,1991,22,S,VEG_SPEC,655
T10,1991,22,S,VEG_SPEC,746
T10,1991,22,S,VEG_SPEC,769
T10,1991,22,S,VEG_SPEC,786
T10,1991,22,S,VEG_SPEC,800
T10,1991,22,S,VEG_SPEC,844
T10,1991,22,S,VEG_SPEC,965
T10,1991,22,S,VEG_SPEC,973
T10,1991,22,S,VEG_SPEC,1050
T10,1991,22,S,VEG_SPEC,1059
T10,1991,22,S,VEG_SPEC,1205
T10,1991,22,S,VEG_SPEC,1239
T10,1991,22,S,VEG_SPEC,1333
T10,1991,22,S,VEG_SPEC,1638
T10,1991,22,S,VEG_SPEC,1914
T10,1991,22,S,VEG_SPEC,2687
T10,1991,22,S,VEG_SPEC,4441
T10,1991,23,S,VEG_SPEC,22
T10,1991,23,S,VEG_SPEC,51
T10,1991,23,S,VEG_SPEC,104
T10,1991,23,S,VEG_SPEC,251
T10,1991,23,S,VEG_SPEC,288
T10,1991,23,S,VEG_SPEC,310
T10,1991,23,S,VEG_SPEC,323
T10,1991,23,S,VEG_SPEC,574
T10,1991,23,S,VEG_SPEC,613
T10,1991,23,S,VEG_SPEC,619
T10,1991,23,S,VEG_SPEC,655
T10,1991,23,S,VEG_SPEC,746
T10,1991,23,S,VEG_SPEC,769
T10,1991,23,S,VEG_SPEC,800
T10,1991,23,S,VEG_SPEC,965
T10,1991,23,S,VEG_SPEC,973
T10,1991,23,S,VEG_SPEC,1059
T10,1991,23,S,VEG_SPEC,1239
T10,1991,23,S,VEG_SPEC,1273
T10,1991,23,S,VEG_SPEC,1333
T10,1991,23,S,VEG_SPEC,1562
T10,1991,23,S,VEG_SPEC,1600
T10,1991,23,S,VEG_SPEC,1914
T10,1991,23,S,VEG_SPEC,1940
T10,1991,23,S,VEG_SPEC,1941
T10,1991,23,S,VEG_SPEC,2611
T10,1991,23,S,VEG_SPEC,2687
T10,1991,24,S,VEG_SPEC,104
T10,1991,24,S,VEG_SPEC,230
T10,1991,24,S,VEG_SPEC,372
T10,1991,24,S,VEG_SPEC,465
T10,1991,24,S,VEG_SPEC,475
T10,1991,24,S,VEG_SPEC,576
T10,1991,24,S,VEG_SPEC,613
T10,1991,24,S,VEG_SPEC,656
T10,1991,24,S,VEG_SPEC,743
T10,1991,24,S,VEG_SPEC,758
T10,1991,24,S,VEG_SPEC,769
T10,1991,24,S,VEG_SPEC,973
T10,1991,24,S,VEG_SPEC,1086
T10,1991,24,S,VEG_SPEC,1139
T10,1991,24,S,VEG_SPEC,1239
T10,1991,24,S,VEG_SPEC,1350
T10,1991,24,S,VEG_SPEC,1356
T10,1991,24,S,VEG_SPEC,2982
T10,1991,25,S,VEG_SPEC,104
T10,1991,25,S,VEG_SPEC,197
T10,1991,25,S,VEG_SPEC,383
T10,1991,25,S,VEG_SPEC,419
T10,1991,25,S,VEG_SPEC,447
T10,1991,25,S,VEG_SPEC,465
T10,1991,25,S,VEG_SPEC,475
T10,1991,25,S,VEG_SPEC,576
T10,1991,25,S,VEG_SPEC,613
T10,1991,25,S,VEG_SPEC,656
T10,1991,25,S,VEG_SPEC,758
T10,1991,25,S,VEG_SPEC,796
T10,1991,25,S,VEG_SPEC,800
T10,1991,25,S,VEG_SPEC,844
T10,1991,25,S,VEG_SPEC,959
T10,1991,25,S,VEG_SPEC,973
T10,1991,25,S,VEG_SPEC,976
T10,1991,25,S,VEG_SPEC,988
T10,1991,25,S,VEG_SPEC,1086
T10,1991,25,S,VEG_SPEC,1106
T10,1991,25,S,VEG_SPEC,1239
T10,1991,25,S,VEG_SPEC,1350
T10,1991,25,S,VEG_SPEC,1562
T10,1991,25,S,VEG_SPEC,2982
T10,1991,25,S,VEG_SPEC,4441
T10,1991,26,S,VEG_SPEC,51
T10,1991,26,S,VEG_SPEC,174
T10,1991,26,S,VEG_SPEC,251
T10,1991,26,S,VEG_SPEC,256
T10,1991,26,S,VEG_SPEC,323
T10,1991,26,S,VEG_SPEC,574
T10,1991,26,S,VEG_SPEC,576
T10,1991,26,S,VEG_SPEC,613
T10,1991,26,S,VEG_SPEC,656
T10,1991,26,S,VEG_SPEC,743
T10,1991,26,S,VEG_SPEC,769
T10,1991,26,S,VEG_SPEC,800
T10,1991,26,S,VEG_SPEC,844
T10,1991,26,S,VEG_SPEC,965
T10,1991,26,S,VEG_SPEC,973
T10,1991,26,S,VEG_SPEC,1053
T10,1991,26,S,VEG_SPEC,1205
T10,1991,26,S,VEG_SPEC,1333
T10,1991,26,S,VEG_SPEC,1411
T10,1991,26,S,VEG_SPEC,1423
T10,1991,26,S,VEG_SPEC,1688
T10,1991,26,S,VEG_SPEC,1914
T10,1991,26,S,VEG_SPEC,3205
T10,1991,27,S,VEG_SPEC,51
T10,1991,27,S,VEG_SPEC,174
T10,1991,27,S,VEG_SPEC,230
T10,1991,27,S,VEG_SPEC,256
T10,1991,27,S,VEG_SPEC,323
T10,1991,27,S,VEG_SPEC,574
T10,1991,27,S,VEG_SPEC,613
T10,1991,27,S,VEG_SPEC,655
T10,1991,27,S,VEG_SPEC,677
T10,1991,27,S,VEG_SPEC,746
T10,1991,27,S,VEG_SPEC,769
T10,1991,27,S,VEG_SPEC,786
T10,1991,27,S,VEG_SPEC,800
T10,1991,27,S,VEG_SPEC,844
T10,1991,27,S,VEG_SPEC,965
T10,1991,27,S,VEG_SPEC,973
T10,1991,27,S,VEG_SPEC,1050
T10,1991,27,S,VEG_SPEC,1053
T10,1991,27,S,VEG_SPEC,1059
T10,1991,27,S,VEG_SPEC,1086
T10,1991,27,S,VEG_SPEC,1205
T10,1991,27,S,VEG_SPEC,1423
T10,1991,27,S,VEG_SPEC,1562
T10,1991,27,S,VEG_SPEC,1688
T10,1991,27,S,VEG_SPEC,1914
T10,1991,27,S,VEG_SPEC,2611
T10,1991,27,S,VEG_SPEC,2687
T10,1991,27,S,VEG_SPEC,2982
T10,1991,27,S,VEG_SPEC,3065
T10,1991,27,S,VEG_SPEC,3205
T10,1991,28,S,VEG_SPEC,22
T10,1991,28,S,VEG_SPEC,51
T10,1991,28,S,VEG_SPEC,104
T10,1991,28,S,VEG_SPEC,194
T10,1991,28,S,VEG_SPEC,251
T10,1991,28,S,VEG_SPEC,256
T10,1991,28,S,VEG_SPEC,288
T10,1991,28,S,VEG_SPEC,362
T10,1991,28,S,VEG_SPEC,372
T10,1991,28,S,VEG_SPEC,574
T10,1991,28,S,VEG_SPEC,655
T10,1991,28,S,VEG_SPEC,746
T10,1991,28,S,VEG_SPEC,786
T10,1991,28,S,VEG_SPEC,800
T10,1991,28,S,VEG_SPEC,884
T10,1991,28,S,VEG_SPEC,965
T10,1991,28,S,VEG_SPEC,968
T10,1991,28,S,VEG_SPEC,973
T10,1991,28,S,VEG_SPEC,1050
T10,1991,28,S,VEG_SPEC,1053
T10,1991,28,S,VEG_SPEC,1059
T10,1991,28,S,VEG_SPEC,1086
T10,1991,28,S,VEG_SPEC,1136
T10,1991,28,S,VEG_SPEC,1239
T10,1991,28,S,VEG_SPEC,1333
T10,1991,28,S,VEG_SPEC,1411
T10,1991,28,S,VEG_SPEC,1562
T10,1991,28,S,VEG_SPEC,1914
T10,1991,28,S,VEG_SPEC,1941
T10,1991,28,S,VEG_SPEC,2687
T10,1991,28,S,VEG_SPEC,2982
T10,1991,28,S,VEG_SPEC,3065
T10,1991,28,S,VEG_SPEC,3205
T10,1991,29,S,VEG_SPEC,22
T10,1991,29,S,VEG_SPEC,104
T10,1991,29,S,VEG_SPEC,256
T10,1991,29,S,VEG_SPEC,372
T10,1991,29,S,VEG_SPEC,380
T10,1991,29,S,VEG_SPEC,574
T10,1991,29,S,VEG_SPEC,637
T10,1991,29,S,VEG_SPEC,655
T10,1991,29,S,VEG_SPEC,746
T10,1991,29,S,VEG_SPEC,769
T10,1991,29,S,VEG_SPEC,800
T10,1991,29,S,VEG_SPEC,844
T10,1991,29,S,VEG_SPEC,965
T10,1991,29,S,VEG_SPEC,1050
T10,1991,29,S,VEG_SPEC,1053
T10,1991,29,S,VEG_SPEC,1059
T10,1991,29,S,VEG_SPEC,1139
T10,1991,29,S,VEG_SPEC,1239
T10,1991,29,S,VEG_SPEC,1333
T10,1991,29,S,VEG_SPEC,1411
T10,1991,29,S,VEG_SPEC,1688
T10,1991,29,S,VEG_SPEC,1766
T10,1991,29,S,VEG_SPEC,1914
T10,1991,29,S,VEG_SPEC,2611
T10,1991,29,S,VEG_SPEC,2687
T10,1991,29,S,VEG_SPEC,2982
T10,1991,29,S,VEG_SPEC,4441
T10,1991,30,S,VEG_SPEC,104
T10,1991,30,S,VEG_SPEC,251
T10,1991,30,S,VEG_SPEC,256
T10,1991,30,S,VEG_SPEC,372
T10,1991,30,S,VEG_SPEC,380
T10,1991,30,S,VEG_SPEC,574
T10,1991,30,S,VEG_SPEC,637
T10,1991,30,S,VEG_SPEC,655
T10,1991,30,S,VEG_SPEC,769
T10,1991,30,S,VEG_SPEC,800
T10,1991,30,S,VEG_SPEC,965
T10,1991,30,S,VEG_SPEC,1050
T10,1991,30,S,VEG_SPEC,1053
T10,1991,30,S,VEG_SPEC,1086
T10,1991,30,S,VEG_SPEC,1139
T10,1991,30,S,VEG_SPEC,1333
T10,1991,30,S,VEG_SPEC,1411
T10,1991,30,S,VEG_SPEC,1914
T10,1991,30,S,VEG_SPEC,2611
T10,1991,30,S,VEG_SPEC,2687
T10,1991,30,S,VEG_SPEC,4441
T10,1991,31,S,VEG_SPEC,104
T10,1991,31,S,VEG_SPEC,202
T10,1991,31,S,VEG_SPEC,256
T10,1991,31,S,VEG_SPEC,288
T10,1991,31,S,VEG_SPEC,465
T10,1991,31,S,VEG_SPEC,574
T10,1991,31,S,VEG_SPEC,587
T10,1991,31,S,VEG_SPEC,613
T10,1991,31,S,VEG_SPEC,654
T10,1991,31,S,VEG_SPEC,655
T10,1991,31,S,VEG_SPEC,746
T10,1991,31,S,VEG_SPEC,768
T10,1991,31,S,VEG_SPEC,769
T10,1991,31,S,VEG_SPEC,800
T10,1991,31,S,VEG_SPEC,965
T10,1991,31,S,VEG_SPEC,973
T10,1991,31,S,VEG_SPEC,976
T10,1991,31,S,VEG_SPEC,995
T10,1991,31,S,VEG_SPEC,1050
T10,1991,31,S,VEG_SPEC,1053
T10,1991,31,S,VEG_SPEC,1059
T10,1991,31,S,VEG_SPEC,1205
T10,1991,31,S,VEG_SPEC,1239
T10,1991,31,S,VEG_SPEC,1333
T10,1991,31,S,VEG_SPEC,1423
T10,1991,31,S,VEG_SPEC,1562
T10,1991,31,S,VEG_SPEC,1914
T10,1991,31,S,VEG_SPEC,2687
T10,1991,31,S,VEG_SPEC,2983
T10,1991,31,S,VEG_SPEC,3205
T10,1991,32,S,VEG_SPEC,51
T10,1991,32,S,VEG_SPEC,104
T10,1991,32,S,VEG_SPEC,256
T10,1991,32,S,VEG_SPEC,288
T10,1991,32,S,VEG_SPEC,465
T10,1991,32,S,VEG_SPEC,574
T10,1991,32,S,VEG_SPEC,613
T10,1991,32,S,VEG_SPEC,746
T10,1991,32,S,VEG_SPEC,768
T10,1991,32,S,VEG_SPEC,769
T10,1991,32,S,VEG_SPEC,800
T10,1991,32,S,VEG_SPEC,965
T10,1991,32,S,VEG_SPEC,973
T10,1991,32,S,VEG_SPEC,1053
T10,1991,32,S,VEG_SPEC,1205
T10,1991,32,S,VEG_SPEC,1333
T10,1991,32,S,VEG_SPEC,1914
T10,1991,32,S,VEG_SPEC,2624
T10,1991,32,S,VEG_SPEC,2687
T10,1991,32,S,VEG_SPEC,2982
T10,1991,32,S,VEG_SPEC,2983
T10,1991,33,S,VEG_SPEC,22
T10,1991,33,S,VEG_SPEC,51
T10,1991,33,S,VEG_SPEC,104
T10,1991,33,S,VEG_SPEC,174
T10,1991,33,S,VEG_SPEC,194
T10,1991,33,S,VEG_SPEC,202
T10,1991,33,S,VEG_SPEC,251
T10,1991,33,S,VEG_SPEC,256
T10,1991,33,S,VEG_SPEC,372
T10,1991,33,S,VEG_SPEC,384
T10,1991,33,S,VEG_SPEC,574
T10,1991,33,S,VEG_SPEC,587
T10,1991,33,S,VEG_SPEC,613
T10,1991,33,S,VEG_SPEC,619
T10,1991,33,S,VEG_SPEC,746
T10,1991,33,S,VEG_SPEC,786
T10,1991,33,S,VEG_SPEC,800
T10,1991,33,S,VEG_SPEC,844
T10,1991,33,S,VEG_SPEC,965
T10,1991,33,S,VEG_SPEC,973
T10,1991,33,S,VEG_SPEC,995
T10,1991,33,S,VEG_SPEC,1050
T10,1991,33,S,VEG_SPEC,1053
T10,1991,33,S,VEG_SPEC,1059
T10,1991,33,S,VEG_SPEC,1139
T10,1991,33,S,VEG_SPEC,1205
T10,1991,33,S,VEG_SPEC,1333
T10,1991,33,S,VEG_SPEC,1423
T10,1991,33,S,VEG_SPEC,1562
T10,1991,33,S,VEG_SPEC,1766
T10,1991,33,S,VEG_SPEC,1914
T10,1991,33,S,VEG_SPEC,2687
T10,1991,33,S,VEG_SPEC,2982
T10,1991,33,S,VEG_SPEC,2983
T10,1991,34,S,VEG_SPEC,22
T10,1991,34,S,VEG_SPEC,51
T10,1991,34,S,VEG_SPEC,174
T10,1991,34,S,VEG_SPEC,194
T10,1991,34,S,VEG_SPEC,197
T10,1991,34,S,VEG_SPEC,251
T10,1991,34,S,VEG_SPEC,447
T10,1991,34,S,VEG_SPEC,465
T10,1991,34,S,VEG_SPEC,574
T10,1991,34,S,VEG_SPEC,576
T10,1991,34,S,VEG_SPEC,613
T10,1991,34,S,VEG_SPEC,769
T10,1991,34,S,VEG_SPEC,800
T10,1991,34,S,VEG_SPEC,807
T10,1991,34,S,VEG_SPEC,844
T10,1991,34,S,VEG_SPEC,965
T10,1991,34,S,VEG_SPEC,995
T10,1991,34,S,VEG_SPEC,1050
T10,1991,34,S,VEG_SPEC,1053
T10,1991,34,S,VEG_SPEC,1059
T10,1991,34,S,VEG_SPEC,1239
T10,1991,34,S,VEG_SPEC,1333
T10,1991,34,S,VEG_SPEC,1562
T10,1991,34,S,VEG_SPEC,1914
T10,1991,34,S,VEG_SPEC,2687
T10,1991,34,S,VEG_SPEC,2982
T10,1991,34,S,VEG_SPEC,3065
T10,1991,35,S,VEG_SPEC,22
T10,1991,35,S,VEG_SPEC,51
T10,1991,35,S,VEG_SPEC,104
T10,1991,35,S,VEG_SPEC,113
T10,1991,35,S,VEG_SPEC,174
T10,1991,35,S,VEG_SPEC,251
T10,1991,35,S,VEG_SPEC,288
T10,1991,35,S,VEG_SPEC,323
T10,1991,35,S,VEG_SPEC,465
T10,1991,35,S,VEG_SPEC,475
T10,1991,35,S,VEG_SPEC,574
T10,1991,35,S,VEG_SPEC,613
T10,1991,35,S,VEG_SPEC,655
T10,1991,35,S,VEG_SPEC,656
T10,1991,35,S,VEG_SPEC,746
T10,1991,35,S,VEG_SPEC,769
T10,1991,35,S,VEG_SPEC,786
T10,1991,35,S,VEG_SPEC,800
T10,1991,35,S,VEG_SPEC,968
T10,1991,35,S,VEG_SPEC,973
T10,1991,35,S,VEG_SPEC,976
T10,1991,35,S,VEG_SPEC,1059
T10,1991,35,S,VEG_SPEC,1205
T10,1991,35,S,VEG_SPEC,1350
T10,1991,35,S,VEG_SPEC,1423
T10,1991,35,S,VEG_SPEC,1445
T10,1991,35,S,VEG_SPEC,1562
T10,1991,35,S,VEG_SPEC,1914
T10,1991,35,S,VEG_SPEC,2611
T10,1991,35,S,VEG_SPEC,2982
T10,1991,35,S,VEG_SPEC,3065
T10,1991,35,S,VEG_SPEC,3205
T10,1991,36,S,VEG_SPEC,51
T10,1991,36,S,VEG_SPEC,104
T10,1991,36,S,VEG_SPEC,174
T10,1991,36,S,VEG_SPEC,251
T10,1991,36,S,VEG_SPEC,256
T10,1991,36,S,VEG_SPEC,323
T10,1991,36,S,VEG_SPEC,372
T10,1991,36,S,VEG_SPEC,574
T10,1991,36,S,VEG_SPEC,613
T10,1991,36,S,VEG_SPEC,655
T10,1991,36,S,VEG_SPEC,656
T10,1991,36,S,VEG_SPEC,743
T10,1991,36,S,VEG_SPEC,769
T10,1991,36,S,VEG_SPEC,786
T10,1991,36,S,VEG_SPEC,800
T10,1991,36,S,VEG_SPEC,844
T10,1991,36,S,VEG_SPEC,968
T10,1991,36,S,VEG_SPEC,973
T10,1991,36,S,VEG_SPEC,976
T10,1991,36,S,VEG_SPEC,1086
T10,1991,36,S,VEG_SPEC,1339
T10,1991,36,S,VEG_SPEC,1350
T10,1991,36,S,VEG_SPEC,1423
T10,1991,36,S,VEG_SPEC,1562
T10,1991,36,S,VEG_SPEC,2687
T10,1991,36,S,VEG_SPEC,3205
T10,1991,37,S,VEG_SPEC,22
T10,1991,37,S,VEG_SPEC,51
T10,1991,37,S,VEG_SPEC,104
T10,1991,37,S,VEG_SPEC,174
T10,1991,37,S,VEG_SPEC,202
T10,1991,37,S,VEG_SPEC,251
T10,1991,37,S,VEG_SPEC,256
T10,1991,37,S,VEG_SPEC,323
T10,1991,37,S,VEG_SPEC,574
T10,1991,37,S,VEG_SPEC,576
T10,1991,37,S,VEG_SPEC,613
T10,1991,37,S,VEG_SPEC,655
T10,1991,37,S,VEG_SPEC,656
T10,1991,37,S,VEG_SPEC,746
T10,1991,37,S,VEG_SPEC,769
T10,1991,37,S,VEG_SPEC,786
T10,1991,37,S,VEG_SPEC,800
T10,1991,37,S,VEG_SPEC,844
T10,1991,37,S,VEG_SPEC,965
T10,1991,37,S,VEG_SPEC,973
T10,1991,37,S,VEG_SPEC,976
T10,1991,37,S,VEG_SPEC,1053
T10,1991,37,S,VEG_SPEC,1059
T10,1991,37,S,VEG_SPEC,1139
T10,1991,37,S,VEG_SPEC,1205
T10,1991,37,S,VEG_SPEC,1239
T10,1991,37,S,VEG_SPEC,1562
T10,1991,37,S,VEG_SPEC,1914
T10,1991,37,S,VEG_SPEC,2687
T10,1991,37,S,VEG_SPEC,2982
T10,1991,37,S,VEG_SPEC,3205
T10,1991,38,S,VEG_SPEC,51
T10,1991,38,S,VEG_SPEC,104
T10,1991,38,S,VEG_SPEC,122
T10,1991,38,S,VEG_SPEC,197
T10,1991,38,S,VEG_SPEC,288
T10,1991,38,S,VEG_SPEC,323
T10,1991,38,S,VEG_SPEC,415
T10,1991,38,S,VEG_SPEC,447
T10,1991,38,S,VEG_SPEC,576
T10,1991,38,S,VEG_SPEC,637
T10,1991,38,S,VEG_SPEC,656
T10,1991,38,S,VEG_SPEC,884
T10,1991,38,S,VEG_SPEC,973
T10,1991,38,S,VEG_SPEC,1239
T10,1991,38,S,VEG_SPEC,1273
T10,1991,38,S,VEG_SPEC,1423
T10,1991,38,S,VEG_SPEC,1914
T10,1991,39,S,VEG_SPEC,51
T10,1991,39,S,VEG_SPEC,104
T10,1991,39,S,VEG_SPEC,197
T10,1991,39,S,VEG_SPEC,288
T10,1991,39,S,VEG_SPEC,323
T10,1991,39,S,VEG_SPEC,403
T10,1991,39,S,VEG_SPEC,465
T10,1991,39,S,VEG_SPEC,576
T10,1991,39,S,VEG_SPEC,613
T10,1991,39,S,VEG_SPEC,655
T10,1991,39,S,VEG_SPEC,656
T10,1991,39,S,VEG_SPEC,746
T10,1991,39,S,VEG_SPEC,769
T10,1991,39,S,VEG_SPEC,965
T10,1991,39,S,VEG_SPEC,968
T10,1991,39,S,VEG_SPEC,1562
T10,1991,39,S,VEG_SPEC,1914
T10,1991,39,S,VEG_SPEC,2982
T10,1991,39,S,VEG_SPEC,2983
T10,1991,39,S,VEG_SPEC,3205
T10,1991,40,S,VEG_SPEC,22
T10,1991,40,S,VEG_SPEC,51
T10,1991,40,S,VEG_SPEC,104
T10,1991,40,S,VEG_SPEC,194
T10,1991,40,S,VEG_SPEC,288
T10,1991,40,S,VEG_SPEC,323
T10,1991,40,S,VEG_SPEC,447
T10,1991,40,S,VEG_SPEC,574
T10,1991,40,S,VEG_SPEC,576
T10,1991,40,S,VEG_SPEC,605
T10,1991,40,S,VEG_SPEC,613
T10,1991,40,S,VEG_SPEC,655
T10,1991,40,S,VEG_SPEC,656
T10,1991,40,S,VEG_SPEC,746
T10,1991,40,S,VEG_SPEC,965
T10,1991,40,S,VEG_SPEC,973
T10,1991,40,S,VEG_SPEC,995
T10,1991,40,S,VEG_SPEC,1053
T10,1991,40,S,VEG_SPEC,1086
T10,1991,40,S,VEG_SPEC,1139
T10,1991,40,S,VEG_SPEC,1239
T10,1991,40,S,VEG_SPEC,1914
T10,1991,41,S,VEG_SPEC,104
T10,1991,41,S,VEG_SPEC,122
T10,1991,41,S,VEG_SPEC,197
T10,1991,41,S,VEG_SPEC,256
T10,1991,41,S,VEG_SPEC,288
T10,1991,41,S,VEG_SPEC,323
T10,1991,41,S,VEG_SPEC,380
T10,1991,41,S,VEG_SPEC,574
T10,1991,41,S,VEG_SPEC,576
T10,1991,41,S,VEG_SPEC,655
T10,1991,41,S,VEG_SPEC,656
T10,1991,41,S,VEG_SPEC,746
T10,1991,41,S,VEG_SPEC,769
T10,1991,41,S,VEG_SPEC,800
T10,1991,41,S,VEG_SPEC,884
T10,1991,41,S,VEG_SPEC,973
T10,1991,41,S,VEG_SPEC,976
T10,1991,41,S,VEG_SPEC,1050
T10,1991,41,S,VEG_SPEC,1053
T10,1991,41,S,VEG_SPEC,1095
T10,1991,41,S,VEG_SPEC,1139
T10,1991,41,S,VEG_SPEC,1205
T10,1991,41,S,VEG_SPEC,1239
T10,1991,41,S,VEG_SPEC,1914
T10,1991,42,S,VEG_SPEC,197
T10,1991,42,S,VEG_SPEC,251
T10,1991,42,S,VEG_SPEC,288
T10,1991,42,S,VEG_SPEC,310
T10,1991,42,S,VEG_SPEC,323
T10,1991,42,S,VEG_SPEC,419
T10,1991,42,S,VEG_SPEC,568
T10,1991,42,S,VEG_SPEC,574
T10,1991,42,S,VEG_SPEC,576
T10,1991,42,S,VEG_SPEC,613
T10,1991,42,S,VEG_SPEC,655
T10,1991,42,S,VEG_SPEC,656
T10,1991,42,S,VEG_SPEC,680
T10,1991,42,S,VEG_SPEC,746
T10,1991,42,S,VEG_SPEC,769
T10,1991,42,S,VEG_SPEC,786
T10,1991,42,S,VEG_SPEC,800
T10,1991,42,S,VEG_SPEC,844
T10,1991,42,S,VEG_SPEC,965
T10,1991,42,S,VEG_SPEC,968
T10,1991,42,S,VEG_SPEC,973
T10,1991,42,S,VEG_SPEC,976
T10,1991,42,S,VEG_SPEC,995
T10,1991,42,S,VEG_SPEC,1053
T10,1991,42,S,VEG_SPEC,1059
T10,1991,42,S,VEG_SPEC,1205
T10,1991,42,S,VEG_SPEC,1239
T10,1991,42,S,VEG_SPEC,1333
T10,1991,42,S,VEG_SPEC,1350
T10,1991,42,S,VEG_SPEC,1562
T10,1991,42,S,VEG_SPEC,1688
T10,1991,42,S,VEG_SPEC,1914
T10,1991,42,S,VEG_SPEC,2687
T10,1991,43,S,VEG_SPEC,104
T10,1991,43,S,VEG_SPEC,197
T10,1991,43,S,VEG_SPEC,288
T10,1991,43,S,VEG_SPEC,323
T10,1991,43,S,VEG_SPEC,447
T10,1991,43,S,VEG_SPEC,576
T10,1991,43,S,VEG_SPEC,613
T10,1991,43,S,VEG_SPEC,656
T10,1991,43,S,VEG_SPEC,769
T10,1991,43,S,VEG_SPEC,968
T10,1991,43,S,VEG_SPEC,1139
T10,1991,43,S,VEG_SPEC,1914
T10,1991,43,S,VEG_SPEC,2687
T10,1991,44,S,VEG_SPEC,22
T10,1991,44,S,VEG_SPEC,51
T10,1991,44,S,VEG_SPEC,197
T10,1991,44,S,VEG_SPEC,288
T10,1991,44,S,VEG_SPEC,447
T10,1991,44,S,VEG_SPEC,576
T10,1991,44,S,VEG_SPEC,613
T10,1991,44,S,VEG_SPEC,637
T10,1991,44,S,VEG_SPEC,656
T10,1991,44,S,VEG_SPEC,884
T10,1991,44,S,VEG_SPEC,959
T10,1991,44,S,VEG_SPEC,968
T10,1991,44,S,VEG_SPEC,1139
T10,1991,44,S,VEG_SPEC,1239
T10,1991,44,S,VEG_SPEC,1339
T10,1991,45,S,VEG_SPEC,104
T10,1991,45,S,VEG_SPEC,194
T10,1991,45,S,VEG_SPEC,288
T10,1991,45,S,VEG_SPEC,384
T10,1991,45,S,VEG_SPEC,447
T10,1991,45,S,VEG_SPEC,574
T10,1991,45,S,VEG_SPEC,576
T10,1991,45,S,VEG_SPEC,656
T10,1991,45,S,VEG_SPEC,746
T10,1991,45,S,VEG_SPEC,844
T10,1991,45,S,VEG_SPEC,884
T10,1991,45,S,VEG_SPEC,959
T10,1991,45,S,VEG_SPEC,965
T10,1991,45,S,VEG_SPEC,973
T10,1991,45,S,VEG_SPEC,1139
T10,1991,45,S,VEG_SPEC,1225
T10,1991,45,S,VEG_SPEC,1239
T10,1991,45,S,VEG_SPEC,1333
T10,1991,45,S,VEG_SPEC,1356
T10,1991,45,S,VEG_SPEC,1914
T10,1991,46,S,VEG_SPEC,104
T10,1991,46,S,VEG_SPEC,122
T10,1991,46,S,VEG_SPEC,194
T10,1991,46,S,VEG_SPEC,288
T10,1991,46,S,VEG_SPEC,323
T10,1991,46,S,VEG_SPEC,415
T10,1991,46,S,VEG_SPEC,447
T10,1991,46,S,VEG_SPEC,574
T10,1991,46,S,VEG_SPEC,576
T10,1991,46,S,VEG_SPEC,613
T10,1991,46,S,VEG_SPEC,655
T10,1991,46,S,VEG_SPEC,656
T10,1991,46,S,VEG_SPEC,746
T10,1991,46,S,VEG_SPEC,769
T10,1991,46,S,VEG_SPEC,800
T10,1991,46,S,VEG_SPEC,968
T10,1991,46,S,VEG_SPEC,973
T10,1991,46,S,VEG_SPEC,976
T10,1991,46,S,VEG_SPEC,1059
T10,1991,46,S,VEG_SPEC,1139
T10,1991,46,S,VEG_SPEC,1239
T10,1991,46,S,VEG_SPEC,1333
T10,1991,46,S,VEG_SPEC,1445
T10,1991,46,S,VEG_SPEC,1562
T10,1991,46,S,VEG_SPEC,1914
T10,1991,47,S,VEG_SPEC,51
T10,1991,47,S,VEG_SPEC,104
T10,1991,47,S,VEG_SPEC,323
T10,1991,47,S,VEG_SPEC,415
T10,1991,47,S,VEG_SPEC,465
T10,1991,47,S,VEG_SPEC,475
T10,1991,47,S,VEG_SPEC,576
T10,1991,47,S,VEG_SPEC,613
T10,1991,47,S,VEG_SPEC,655
T10,1991,47,S,VEG_SPEC,656
T10,1991,47,S,VEG_SPEC,769
T10,1991,47,S,VEG_SPEC,800
T10,1991,47,S,VEG_SPEC,945
T10,1991,47,S,VEG_SPEC,968
T10,1991,47,S,VEG_SPEC,973
T10,1991,47,S,VEG_SPEC,1139
T10,1991,47,S,VEG_SPEC,1205
T10,1991,47,S,VEG_SPEC,1239
T10,1991,47,S,VEG_SPEC,1350
T10,1991,47,S,VEG_SPEC,1396
T10,1991,47,S,VEG_SPEC,2707
T10,1991,48,S,VEG_SPEC,104
T10,1991,48,S,VEG_SPEC,174
